ID_Estacion,Nombre,latitud,longitud,Fecha,Hora,SO2,NO,NOX,Direccion Viento,Temperatura,HR
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,5,31,10,45,211,17.5,77
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,6,20,3,29,203,16.8999996185303,81
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,7,56,21,69,203,16.2999992370605,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,8,30,10,49,202,17.6000003814697,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,9,17,14,50,218,18.7999992370605,76
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,10,10,13,41,212,19.7999992370605,74
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,11,35,35,91,208,20.2999992370605,74
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,12,41,19,65,226,22.1000003814697,66
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,13,17,40,103,136,21,79
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,14,10,57,133,3,19.5,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,15,6,11,41,24,18.5,89
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,16,3,5,26,70,17.2000007629395,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,17,2,1,22,268,17.3999996185303,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,18,2,1,22,228,17.7999992370605,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,19,2,4,40,248,17.7000007629395,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,20,4,23,77,4,17.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,21,4,34,91,259,17.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,22,4,42,104,228,16.7999992370605,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,23,3,7,43,285,17.2000007629395,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-13,24,2,5,43,178,16.7999992370605,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,1,2,14,55,263,16.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,2,2,10,47,205,16,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,3,3,3,31,223,16.7000007629395,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,4,4,3,28,71,16.2999992370605,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,5,7,7,38,201,15.6999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,6,9,9,39,251,15.6000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,7,6,15,45,227,14.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,8,8,28,70,211,15.6000003814697,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,9,10,18,55,212,17.7999992370605,91
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,10,12,18,57,8,19.7999992370605,80
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,11,6,2,13,289,17.2000007629395,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,12,3,2,22,287,15.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,13,2,1,8,246,15.5,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,14,2,2,18,269,14.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,15,1,1,17,267,14.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,16,1,1,11,185,14.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,17,1,1,10,206,14.6000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,18,1,1,7,201,14,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,19,1,1,13,200,13.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,20,1,1,11,205,14.3000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,21,1,1,10,208,14.6999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,22,1,1,9,253,14.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,23,1,1,8,207,14.6000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-14,24,1,1,11,204,14.3000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,1,1,1,3,202,14.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,2,1,1,5,76,14,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,3,1,1,6,228,14.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,4,1,1,8,217,14,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,5,1,1,9,228,14.1999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,6,1,1,11,221,14.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,7,1,1,8,246,14.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,8,1,1,22,314,14.5,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,9,3,40,110,190,14.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,10,2,30,88,133,15.8000001907349,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,11,2,9,40,42,17.3999996185303,92
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,12,2,23,69,67,17,95
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,13,1,4,20,68,17,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,14,1,7,32,63,16.7999992370605,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,15,1,2,14,69,16.7000007629395,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,16,1,1,8,72,16.2999992370605,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,17,1,1,11,66,16.2999992370605,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,18,1,1,19,6,16.2999992370605,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,19,1,1,31,339,16.2000007629395,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,20,1,1,30,203,15.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,21,2,1,26,202,16.2999992370605,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,22,3,5,29,224,17.1000003814697,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,23,3,1,16,224,17.2999992370605,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-15,24,2,1,21,208,17.1000003814697,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,1,3,2,27,208,16.7999992370605,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,2,6,5,30,203,16.2999992370605,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,3,6,4,28,181,16.3999996185303,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,4,4,1,12,229,18.6000003814697,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,5,3,2,8,239,20.1000003814697,81
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,6,2,2,11,246,17.2999992370605,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,7,1,4,24,252,16.6000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,8,1,2,17,251,15.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,9,1,1,9,247,15.8999996185303,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,10,1,4,30,269,16.1000003814697,93
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,11,1,2,17,232,16.2000007629395,89
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,12,1,4,22,254,16.5,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,13,1,3,24,270,16.1000003814697,89
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,14,1,3,23,277,16.2999992370605,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,15,1,2,16,294,15.8999996185303,89
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,16,1,1,9,239,15.6999998092651,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,17,1,4,17,232,15.5,89
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,18,1,3,8,244,15.1999998092651,92
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,19,1,1,3,226,14.5,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,20,1,1,5,207,13.6999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,21,1,1,5,226,13.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,22,1,1,5,242,13.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,23,1,1,4,225,13.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-16,24,1,1,4,234,13.6999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,1,1,1,3,211,13.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,2,1,1,3,227,13.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,3,1,1,3,243,12.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,4,1,1,7,209,12.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,5,2,1,18,211,12.1999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,6,2,1,10,222,12,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,7,2,1,12,210,11.6999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,8,4,3,28,210,11.1999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,9,5,14,42,206,12.1999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,10,6,20,50,195,13.5,94
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,11,4,9,24,196,15.1999998092651,83
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,12,3,3,14,65,16.7999992370605,77
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,13,3,2,11,72,16.1000003814697,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,14,2,1,3,62,16.5,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,15,2,2,10,64,16.5,85
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,16,1,1,8,63,16.2999992370605,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,17,1,1,11,6,15.8000001907349,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,18,1,1,15,324,15.3000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,19,1,1,13,246,14.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,20,1,1,24,224,14.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,21,2,22,67,220,12.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,22,4,15,58,224,13.6000003814697,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,23,3,2,27,206,14.3000001907349,93
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-17,24,5,5,40,207,13.8999996185303,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,1,4,2,23,212,14.1000003814697,91
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,2,2,1,9,211,14.3000001907349,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,3,4,1,13,214,14,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,4,3,1,15,131,12.8999996185303,95
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,5,9,4,28,216,12.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,6,6,1,21,206,12.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,7,5,1,14,208,12.5,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,8,8,1,19,215,12.6000003814697,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,9,7,2,15,205,14.1000003814697,91
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,10,16,11,33,202,15.6999998092651,87
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,11,27,18,47,189,17,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,12,17,7,22,180,19.2999992370605,77
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,13,5,4,19,50,19.8999996185303,74
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,14,4,1,9,24,18.6000003814697,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,15,3,1,2,48,18.5,83
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,16,2,1,5,49,18.7999992370605,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,17,1,1,7,357,17.5,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,18,1,1,18,7,17.2999992370605,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,19,1,1,15,223,16.5,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,20,4,2,32,226,15.3999996185303,91
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,21,6,1,17,218,15.8999996185303,89
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,22,12,2,32,221,15.6999998092651,91
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,23,16,1,27,206,15,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-18,24,8,3,29,211,14.8999996185303,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,1,10,6,32,208,14.8000001907349,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,2,7,2,19,210,14.3000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,3,7,1,18,208,14,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,4,11,1,20,209,13.5,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,5,5,1,12,210,13.1999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,6,4,1,11,208,13.1999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,7,4,2,12,210,13,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,8,5,2,12,209,13.1999998092651,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,9,5,2,10,209,14.1999998092651,92
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,10,7,5,15,204,16.5,83
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,11,4,3,12,67,18.5,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,12,5,3,10,58,18,87
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,13,5,1,4,69,18,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,14,3,2,9,62,18,91
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,15,3,2,9,24,17.5,94
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,16,2,1,4,65,16.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,17,1,1,6,62,16,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,18,1,1,4,67,15.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,19,1,1,6,348,15.6000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,20,1,1,12,18,15.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,21,1,1,11,333,15.8999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,22,1,1,6,124,15.6999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,23,1,1,6,72,15.6999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-19,24,1,1,11,64,15.5,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,1,1,1,5,51,15.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,2,1,1,2,65,15.1999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,3,1,1,2,72,15.1000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,4,1,1,2,70,15,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,5,1,1,2,47,14.6000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,6,1,1,6,43,14.6000003814697,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,7,1,1,6,17,14.1999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,8,1,1,5,181,13.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,9,1,1,6,18,13.3000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,10,1,3,13,301,13.3000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,11,1,1,19,208,13.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,12,1,3,20,208,14.1999998092651,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,13,1,1,6,212,14,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,14,1,2,10,224,13.6999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,15,1,1,9,290,14,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,16,1,1,14,291,13.6000003814697,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,17,1,1,16,155,12.6000003814697,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,18,1,1,19,225,12.3999996185303,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,19,1,1,16,219,12.3999996185303,85
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,20,1,1,3,206,11.6000003814697,85
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,21,1,1,5,225,11.6000003814697,91
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,22,1,1,2,218,10.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,23,1,1,4,208,10.5,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-20,24,1,1,5,203,10.5,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,1,1,1,4,208,10.3000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,2,1,1,3,210,10.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,3,1,1,2,225,10.8999996185303,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,4,1,1,7,211,10.3999996185303,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,5,1,1,3,209,10.3000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,6,1,2,7,231,10.1999998092651,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,7,1,1,8,221,10.3000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,8,1,2,11,270,10.8000001907349,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,9,1,2,20,211,10.5,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,10,3,11,50,227,10.8000001907349,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,11,2,8,27,20,12.5,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,12,1,1,3,356,14,77
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,13,1,1,2,356,13.1999998092651,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,14,1,1,3,21,13.6000003814697,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,15,1,1,2,19,13.3999996185303,81
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,16,1,1,2,7,12.3000001907349,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,17,1,1,7,230,11.3000001907349,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,18,1,1,2,122,12.6000003814697,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,19,1,1,2,17,12.6999998092651,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,20,1,1,8,276,11.5,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,21,1,1,4,8,12.5,94
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,22,1,1,2,19,12.5,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,23,1,1,2,25,12.6999998092651,96
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-21,24,1,1,2,25,13.1000003814697,93
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,1,1,1,2,29,13.3999996185303,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,2,1,1,2,26,13.3999996185303,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,3,1,1,2,21,13.3000001907349,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,4,1,1,2,21,13.3000001907349,87
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,5,1,1,2,22,13.1999998092651,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,6,1,1,2,19,13.1999998092651,87
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,7,1,1,3,20,13.3000001907349,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,8,1,1,7,24,13.3000001907349,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,9,1,2,11,59,12.8999996185303,91
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,10,1,2,6,63,13,87
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,11,1,2,9,42,14,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,12,1,1,6,33,14.5,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,13,1,1,4,87,13.8999996185303,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,14,1,1,4,97,13.6999998092651,93
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,15,1,1,7,43,13.1999998092651,99
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,16,1,1,7,72,13.3000001907349,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,17,1,2,8,51,13.6999998092651,92
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,18,1,2,10,54,13.6999998092651,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,19,1,1,2,63,13.6000003814697,86
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,20,1,1,2,63,13.6000003814697,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,21,1,1,3,67,13.6999998092651,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,22,1,1,2,72,13.5,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,23,1,1,9,218,12.3000001907349,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-22,24,1,1,4,208,11.8999996185303,90
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,1,2,1,17,222,11.3000001907349,94
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,2,2,1,18,227,10.1999998092651,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,3,3,2,18,222,9.80000019073486,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,4,4,3,22,217,9.60000038146973,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,5,11,8,41,209,9.10000038146973,100
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,6,11,4,37,206,9.60000038146973,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,7,8,2,26,232,9.19999980926514,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,8,4,5,24,183,9,97
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,9,18,39,93,193,9.30000019073486,98
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,10,5,26,70,155,11.6000003814697,88
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,11,3,11,42,183,13.8000001907349,83
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,12,,,,95,14.6000003814697,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,13,,,,75,14.1000003814697,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,14,,,,75,14.3999996185303,79
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,15,1,,3,69,14.1999998092651,78
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,16,1,1,3,74,13.8999996185303,79
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,17,1,1,5,73,13.5,81
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,18,1,1,3,88,13.1000003814697,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,19,1,1,4,89,12.8000001907349,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,20,1,1,14,92,12.8000001907349,83
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,21,1,1,10,116,12.6000003814697,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,22,1,1,6,115,12.6000003814697,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,23,1,1,3,109,12.3999996185303,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-23,24,1,1,2,86,12.5,82
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-24,1,1,1,2,91,12.6000003814697,81
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-24,2,1,1,5,186,12.1000003814697,84
12,Estación móvil zona Portuarios,43.55328,-5.702679,2023-11-24,3,5,1,11,208,10.5,90
