Año,Mes,same_as_wikidata_month,Lote,Residuo,Distrito,Nombre distrito,same_as_wikidata_distrito,Total,ID
2024,February,https://wikidata.org/entity/Q109,2,Papel-carton,14,Moratalaz,https://wikidata.org/entity/Q2076109,218.3,"2024-Febrero-14-2-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,2,Papel-carton,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,320.68,"2024-Febrero-15-2-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,2,Papel-carton,16,Hortaleza,https://wikidata.org/entity/Q1928529,401.24,"2024-Febrero-16-2-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,2,Papel-carton,19,Vicálvaro,https://wikidata.org/entity/Q589403,88.34,"2024-Febrero-19-2-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,2,Papel-carton,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,319.66,"2024-Febrero-20-2-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,2,Papel-carton,21,Barajas,https://wikidata.org/entity/Q807230,92.6,"2024-Febrero-21-2-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,2,Pilas,3,Retiro,https://wikidata.org/entity/Q2002296,0.037365419,"2024-Febrero-3-2-Pilas"
2024,February,https://wikidata.org/entity/Q109,2,Pilas,4,Salamanca,https://wikidata.org/entity/Q1773521,0.090765757,"2024-Febrero-4-2-Pilas"
2024,February,https://wikidata.org/entity/Q109,2,Pilas,5,Chamartín,https://wikidata.org/entity/Q1766348,0.101039558,"2024-Febrero-5-2-Pilas"
2024,February,https://wikidata.org/entity/Q109,2,Pilas,14,Moratalaz,https://wikidata.org/entity/Q2076109,0.049482855,"2024-Febrero-14-2-Pilas"
2024,February,https://wikidata.org/entity/Q109,2,Pilas,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,0.087959959,"2024-Febrero-15-2-Pilas"
2024,February,https://wikidata.org/entity/Q109,2,Pilas,16,Hortaleza,https://wikidata.org/entity/Q1928529,0.172778425,"2024-Febrero-16-2-Pilas"
2024,February,https://wikidata.org/entity/Q109,2,Pilas,19,Vicálvaro,https://wikidata.org/entity/Q589403,0.073827,"2024-Febrero-19-2-Pilas"
2024,February,https://wikidata.org/entity/Q109,2,Pilas,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,0.07881692,"2024-Febrero-20-2-Pilas"
2024,February,https://wikidata.org/entity/Q109,2,Pilas,21,Barajas,https://wikidata.org/entity/Q807230,0.081046619,"2024-Febrero-21-2-Pilas"
2024,February,https://wikidata.org/entity/Q109,2,Puntos Limpios,3,Retiro,https://wikidata.org/entity/Q2002296,3.34,"2024-Febrero-3-2-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,2,Puntos Limpios,5,Chamartín,https://wikidata.org/entity/Q1766348,110.96,"2024-Febrero-5-2-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,2,Puntos Limpios,14,Moratalaz,https://wikidata.org/entity/Q2076109,70.12,"2024-Febrero-14-2-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,2,Puntos Limpios,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,77.18,"2024-Febrero-15-2-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,2,Puntos Limpios,16,Hortaleza,https://wikidata.org/entity/Q1928529,65.7,"2024-Febrero-16-2-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,2,Puntos Limpios,19,Vicálvaro,https://wikidata.org/entity/Q589403,34.14,"2024-Febrero-19-2-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,2,Puntos Limpios,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,61.64,"2024-Febrero-20-2-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,2,Puntos Limpios,21,Barajas,https://wikidata.org/entity/Q807230,39.94,"2024-Febrero-21-2-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,2,Rcd,3,Retiro,https://wikidata.org/entity/Q2002296,14.62,"2024-Febrero-3-2-Rcd"
2024,February,https://wikidata.org/entity/Q109,2,Rcd,4,Salamanca,https://wikidata.org/entity/Q1773521,45.48,"2024-Febrero-4-2-Rcd"
2024,February,https://wikidata.org/entity/Q109,2,Rcd,5,Chamartín,https://wikidata.org/entity/Q1766348,151.48,"2024-Febrero-5-2-Rcd"
2024,February,https://wikidata.org/entity/Q109,2,Rcd,14,Moratalaz,https://wikidata.org/entity/Q2076109,55.46,"2024-Febrero-14-2-Rcd"
2024,February,https://wikidata.org/entity/Q109,2,Rcd,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,122.63,"2024-Febrero-15-2-Rcd"
2024,February,https://wikidata.org/entity/Q109,2,Rcd,16,Hortaleza,https://wikidata.org/entity/Q1928529,89.44,"2024-Febrero-16-2-Rcd"
2024,February,https://wikidata.org/entity/Q109,2,Rcd,19,Vicálvaro,https://wikidata.org/entity/Q589403,85.23,"2024-Febrero-19-2-Rcd"
2024,February,https://wikidata.org/entity/Q109,2,Rcd,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,72.88,"2024-Febrero-20-2-Rcd"
2024,February,https://wikidata.org/entity/Q109,2,Rcd,21,Barajas,https://wikidata.org/entity/Q807230,66.73,"2024-Febrero-21-2-Rcd"
2024,February,https://wikidata.org/entity/Q109,2,Resto,3,Retiro,https://wikidata.org/entity/Q2002296,1185.32,"2024-Febrero-3-2-Resto"
2024,February,https://wikidata.org/entity/Q109,2,Resto,4,Salamanca,https://wikidata.org/entity/Q1773521,1585.36,"2024-Febrero-4-2-Resto"
2024,February,https://wikidata.org/entity/Q109,2,Resto,5,Chamartín,https://wikidata.org/entity/Q1766348,1694.5,"2024-Febrero-5-2-Resto"
2024,February,https://wikidata.org/entity/Q109,2,Resto,14,Moratalaz,https://wikidata.org/entity/Q2076109,1006.44,"2024-Febrero-14-2-Resto"
2024,February,https://wikidata.org/entity/Q109,2,Resto,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,2643.72,"2024-Febrero-15-2-Resto"
2024,February,https://wikidata.org/entity/Q109,2,Resto,16,Hortaleza,https://wikidata.org/entity/Q1928529,2157.86,"2024-Febrero-16-2-Resto"
2024,February,https://wikidata.org/entity/Q109,2,Resto,19,Vicálvaro,https://wikidata.org/entity/Q589403,1499.44,"2024-Febrero-19-2-Resto"
2024,February,https://wikidata.org/entity/Q109,2,Resto,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,2060.34,"2024-Febrero-20-2-Resto"
2024,February,https://wikidata.org/entity/Q109,2,Resto,21,Barajas,https://wikidata.org/entity/Q807230,781.2,"2024-Febrero-21-2-Resto"
2024,February,https://wikidata.org/entity/Q109,2,Ropa,3,Retiro,https://wikidata.org/entity/Q2002296,4.3,"2024-Febrero-3-2-Ropa"
2024,February,https://wikidata.org/entity/Q109,2,Ropa,4,Salamanca,https://wikidata.org/entity/Q1773521,9,"2024-Febrero-4-2-Ropa"
2024,February,https://wikidata.org/entity/Q109,2,Ropa,5,Chamartín,https://wikidata.org/entity/Q1766348,13.02,"2024-Febrero-5-2-Ropa"
2024,February,https://wikidata.org/entity/Q109,2,Ropa,14,Moratalaz,https://wikidata.org/entity/Q2076109,5.2,"2024-Febrero-14-2-Ropa"
2024,February,https://wikidata.org/entity/Q109,2,Ropa,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,6.47,"2024-Febrero-15-2-Ropa"
2024,February,https://wikidata.org/entity/Q109,2,Ropa,16,Hortaleza,https://wikidata.org/entity/Q1928529,6.85,"2024-Febrero-16-2-Ropa"
2024,February,https://wikidata.org/entity/Q109,2,Ropa,19,Vicálvaro,https://wikidata.org/entity/Q589403,5.58,"2024-Febrero-19-2-Ropa"
2024,February,https://wikidata.org/entity/Q109,2,Ropa,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,8.59,"2024-Febrero-20-2-Ropa"
2024,February,https://wikidata.org/entity/Q109,2,Ropa,21,Barajas,https://wikidata.org/entity/Q807230,5.09,"2024-Febrero-21-2-Ropa"
2024,February,https://wikidata.org/entity/Q109,2,Vidrio,3,Retiro,https://wikidata.org/entity/Q2002296,328.1,"2024-Febrero-3-2-Vidrio"
2024,February,https://wikidata.org/entity/Q109,2,Vidrio,4,Salamanca,https://wikidata.org/entity/Q1773521,288.2,"2024-Febrero-4-2-Vidrio"
2024,February,https://wikidata.org/entity/Q109,2,Vidrio,5,Chamartín,https://wikidata.org/entity/Q1766348,222.92,"2024-Febrero-5-2-Vidrio"
2024,February,https://wikidata.org/entity/Q109,2,Vidrio,14,Moratalaz,https://wikidata.org/entity/Q2076109,223.64,"2024-Febrero-14-2-Vidrio"
2024,February,https://wikidata.org/entity/Q109,2,Vidrio,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,165.12,"2024-Febrero-15-2-Vidrio"
2024,February,https://wikidata.org/entity/Q109,2,Vidrio,16,Hortaleza,https://wikidata.org/entity/Q1928529,150.86,"2024-Febrero-16-2-Vidrio"
2024,February,https://wikidata.org/entity/Q109,2,Vidrio,19,Vicálvaro,https://wikidata.org/entity/Q589403,107.08,"2024-Febrero-19-2-Vidrio"
2024,February,https://wikidata.org/entity/Q109,2,Vidrio,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,193.24,"2024-Febrero-20-2-Vidrio"
2024,February,https://wikidata.org/entity/Q109,2,Vidrio,21,Barajas,https://wikidata.org/entity/Q807230,132.4,"2024-Febrero-21-2-Vidrio"
2024,February,https://wikidata.org/entity/Q109,2,Vidrio Comercial,4,Salamanca,https://wikidata.org/entity/Q1773521,142.26,"2024-Febrero-4-2-Vidrio Comercial"
2024,February,https://wikidata.org/entity/Q109,3,Animales Muertos,99,Sin Distrito,,8.94,"2024-Febrero-99-3-Animales Muertos"
2024,February,https://wikidata.org/entity/Q109,3,Carton Comercial,2,Arganzuela,https://wikidata.org/entity/Q2000929,37.7,"2024-Febrero-2-3-Carton Comercial"
2024,February,https://wikidata.org/entity/Q109,3,Carton Comercial,11,Carabanchel,https://wikidata.org/entity/Q1001991,40.18,"2024-Febrero-11-3-Carton Comercial"
2024,February,https://wikidata.org/entity/Q109,3,Carton Comercial,12,Usera,https://wikidata.org/entity/Q953368,41.72,"2024-Febrero-12-3-Carton Comercial"
2024,February,https://wikidata.org/entity/Q109,3,Carton Comercial,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,42.38,"2024-Febrero-13-3-Carton Comercial"
2024,February,https://wikidata.org/entity/Q109,3,Carton Comercial,17,Villaverde,https://wikidata.org/entity/Q919536,24.56,"2024-Febrero-17-3-Carton Comercial"
2024,February,https://wikidata.org/entity/Q109,3,Carton Comercial,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,21.04,"2024-Febrero-18-3-Carton Comercial"
2024,February,https://wikidata.org/entity/Q109,3,Clinicos,12,Usera,https://wikidata.org/entity/Q953368,167.76,"2024-Febrero-12-3-Clinicos"
2024,February,https://wikidata.org/entity/Q109,3,Clinicos,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,37.66,"2024-Febrero-13-3-Clinicos"
2024,February,https://wikidata.org/entity/Q109,3,Envases,2,Arganzuela,https://wikidata.org/entity/Q2000929,464.76,"2024-Febrero-2-3-Envases"
2024,February,https://wikidata.org/entity/Q109,3,Envases,11,Carabanchel,https://wikidata.org/entity/Q1001991,951.16,"2024-Febrero-11-3-Envases"
2024,February,https://wikidata.org/entity/Q109,3,Envases,12,Usera,https://wikidata.org/entity/Q953368,468.46,"2024-Febrero-12-3-Envases"
2024,February,https://wikidata.org/entity/Q109,3,Envases,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,812.82,"2024-Febrero-13-3-Envases"
2024,February,https://wikidata.org/entity/Q109,3,Envases,17,Villaverde,https://wikidata.org/entity/Q919536,392.46,"2024-Febrero-17-3-Envases"
2024,February,https://wikidata.org/entity/Q109,3,Envases,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,366.36,"2024-Febrero-18-3-Envases"
2024,February,https://wikidata.org/entity/Q109,3,Organica,2,Arganzuela,https://wikidata.org/entity/Q2000929,750.28,"2024-Febrero-2-3-Organica"
2024,February,https://wikidata.org/entity/Q109,3,Organica,11,Carabanchel,https://wikidata.org/entity/Q1001991,1461.78,"2024-Febrero-11-3-Organica"
2024,February,https://wikidata.org/entity/Q109,3,Organica,12,Usera,https://wikidata.org/entity/Q953368,866.08,"2024-Febrero-12-3-Organica"
2024,February,https://wikidata.org/entity/Q109,3,Organica,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,1464.14,"2024-Febrero-13-3-Organica"
2024,February,https://wikidata.org/entity/Q109,3,Organica,17,Villaverde,https://wikidata.org/entity/Q919536,1116.9,"2024-Febrero-17-3-Organica"
2024,February,https://wikidata.org/entity/Q109,3,Organica,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,1823.04,"2024-Febrero-18-3-Organica"
2024,February,https://wikidata.org/entity/Q109,3,Papel-carton,2,Arganzuela,https://wikidata.org/entity/Q2000929,354.04,"2024-Febrero-2-3-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,3,Papel-carton,11,Carabanchel,https://wikidata.org/entity/Q1001991,297.5,"2024-Febrero-11-3-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,3,Papel-carton,12,Usera,https://wikidata.org/entity/Q953368,182.5,"2024-Febrero-12-3-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,3,Papel-carton,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,252,"2024-Febrero-13-3-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,3,Papel-carton,17,Villaverde,https://wikidata.org/entity/Q919536,193.36,"2024-Febrero-17-3-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,3,Papel-carton,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,165.86,"2024-Febrero-18-3-Papel-carton"
2024,February,https://wikidata.org/entity/Q109,3,Pilas,2,Arganzuela,https://wikidata.org/entity/Q2000929,0.083376414,"2024-Febrero-2-3-Pilas"
2024,February,https://wikidata.org/entity/Q109,3,Pilas,11,Carabanchel,https://wikidata.org/entity/Q1001991,0.148055066,"2024-Febrero-11-3-Pilas"
2024,February,https://wikidata.org/entity/Q109,3,Pilas,12,Usera,https://wikidata.org/entity/Q953368,0.127813203,"2024-Febrero-12-3-Pilas"
2024,February,https://wikidata.org/entity/Q109,3,Pilas,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,0.078316051,"2024-Febrero-13-3-Pilas"
2024,February,https://wikidata.org/entity/Q109,3,Pilas,17,Villaverde,https://wikidata.org/entity/Q919536,0.071598245,"2024-Febrero-17-3-Pilas"
2024,February,https://wikidata.org/entity/Q109,3,Pilas,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,0.039300663,"2024-Febrero-18-3-Pilas"
2024,February,https://wikidata.org/entity/Q109,3,Pilas,99,Sin Distrito,,5.345,"2024-Febrero-99-3-Pilas"
2024,February,https://wikidata.org/entity/Q109,3,Puntos Limpios,2,Arganzuela,https://wikidata.org/entity/Q2000929,66.3,"2024-Febrero-2-3-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,3,Puntos Limpios,11,Carabanchel,https://wikidata.org/entity/Q1001991,62.78,"2024-Febrero-11-3-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,3,Puntos Limpios,12,Usera,https://wikidata.org/entity/Q953368,38.02,"2024-Febrero-12-3-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,3,Puntos Limpios,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,42.36,"2024-Febrero-13-3-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,3,Puntos Limpios,17,Villaverde,https://wikidata.org/entity/Q919536,44.9,"2024-Febrero-17-3-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,3,Puntos Limpios,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,80,"2024-Febrero-18-3-Puntos Limpios"
2024,February,https://wikidata.org/entity/Q109,3,Rcd,2,Arganzuela,https://wikidata.org/entity/Q2000929,37.85,"2024-Febrero-2-3-Rcd"
2024,February,https://wikidata.org/entity/Q109,3,Rcd,11,Carabanchel,https://wikidata.org/entity/Q1001991,93.77,"2024-Febrero-11-3-Rcd"
2024,February,https://wikidata.org/entity/Q109,3,Rcd,12,Usera,https://wikidata.org/entity/Q953368,68.34,"2024-Febrero-12-3-Rcd"
2024,February,https://wikidata.org/entity/Q109,3,Rcd,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,43.67,"2024-Febrero-13-3-Rcd"
2024,February,https://wikidata.org/entity/Q109,3,Rcd,17,Villaverde,https://wikidata.org/entity/Q919536,94.21,"2024-Febrero-17-3-Rcd"
2024,February,https://wikidata.org/entity/Q109,3,Rcd,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,50.09,"2024-Febrero-18-3-Rcd"
2024,February,https://wikidata.org/entity/Q109,3,Resto,2,Arganzuela,https://wikidata.org/entity/Q2000929,1522.58,"2024-Febrero-2-3-Resto"
2024,February,https://wikidata.org/entity/Q109,3,Resto,11,Carabanchel,https://wikidata.org/entity/Q1001991,3501.88,"2024-Febrero-11-3-Resto"
2024,February,https://wikidata.org/entity/Q109,3,Resto,12,Usera,https://wikidata.org/entity/Q953368,1401.72,"2024-Febrero-12-3-Resto"
2024,February,https://wikidata.org/entity/Q109,3,Resto,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,3034.16,"2024-Febrero-13-3-Resto"
2024,February,https://wikidata.org/entity/Q109,3,Resto,17,Villaverde,https://wikidata.org/entity/Q919536,2223.04,"2024-Febrero-17-3-Resto"
2024,February,https://wikidata.org/entity/Q109,3,Resto,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,2205.5,"2024-Febrero-18-3-Resto"
2024,February,https://wikidata.org/entity/Q109,3,Ropa,2,Arganzuela,https://wikidata.org/entity/Q2000929,9.8,"2024-Febrero-2-3-Ropa"
2024,February,https://wikidata.org/entity/Q109,3,Ropa,11,Carabanchel,https://wikidata.org/entity/Q1001991,8.865,"2024-Febrero-11-3-Ropa"
2024,February,https://wikidata.org/entity/Q109,3,Ropa,12,Usera,https://wikidata.org/entity/Q953368,5.415,"2024-Febrero-12-3-Ropa"
2024,February,https://wikidata.org/entity/Q109,3,Ropa,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,10.105,"2024-Febrero-13-3-Ropa"
2024,February,https://wikidata.org/entity/Q109,3,Ropa,17,Villaverde,https://wikidata.org/entity/Q919536,8.535,"2024-Febrero-17-3-Ropa"
2024,February,https://wikidata.org/entity/Q109,3,Ropa,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,7.25,"2024-Febrero-18-3-Ropa"
2024,February,https://wikidata.org/entity/Q109,3,Vidrio,2,Arganzuela,https://wikidata.org/entity/Q2000929,166.48,"2024-Febrero-2-3-Vidrio"
2024,February,https://wikidata.org/entity/Q109,3,Vidrio,11,Carabanchel,https://wikidata.org/entity/Q1001991,181.54,"2024-Febrero-11-3-Vidrio"
2024,February,https://wikidata.org/entity/Q109,3,Vidrio,12,Usera,https://wikidata.org/entity/Q953368,157.74,"2024-Febrero-12-3-Vidrio"
2024,February,https://wikidata.org/entity/Q109,3,Vidrio,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,185.26,"2024-Febrero-13-3-Vidrio"
2024,February,https://wikidata.org/entity/Q109,3,Vidrio,17,Villaverde,https://wikidata.org/entity/Q919536,186.18,"2024-Febrero-17-3-Vidrio"
2024,February,https://wikidata.org/entity/Q109,3,Vidrio,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,172.76,"2024-Febrero-18-3-Vidrio"
2024,March,https://wikidata.org/entity/Q110,1,Cama De Caballo,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,126.085,"2024-Marzo-9-1-Cama De Caballo"
2024,March,https://wikidata.org/entity/Q110,1,Carton Comercial,1,Centro,https://wikidata.org/entity/Q1763376,248.22,"2024-Marzo-1-1-Carton Comercial"
2024,March,https://wikidata.org/entity/Q110,1,Carton Comercial,6,Tetuán,https://wikidata.org/entity/Q1773540,67.7,"2024-Marzo-6-1-Carton Comercial"
2024,March,https://wikidata.org/entity/Q110,1,Carton Comercial,7,Chamberí,https://wikidata.org/entity/Q1763370,98.02,"2024-Marzo-7-1-Carton Comercial"
2024,March,https://wikidata.org/entity/Q110,1,Carton Comercial,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,27.58,"2024-Marzo-8-1-Carton Comercial"
2024,March,https://wikidata.org/entity/Q110,1,Carton Comercial,10,Latina,https://wikidata.org/entity/Q794954,36.56,"2024-Marzo-10-1-Carton Comercial"
2024,March,https://wikidata.org/entity/Q110,1,Clinicos,1,Centro,https://wikidata.org/entity/Q1763376,179.12,"2024-Marzo-1-1-Clinicos"
2024,March,https://wikidata.org/entity/Q110,1,Clinicos,6,Tetuán,https://wikidata.org/entity/Q1773540,17.02,"2024-Marzo-6-1-Clinicos"
2024,March,https://wikidata.org/entity/Q110,1,Clinicos,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,310.08,"2024-Marzo-8-1-Clinicos"
2024,March,https://wikidata.org/entity/Q110,1,Clinicos,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,252.78,"2024-Marzo-9-1-Clinicos"
2024,March,https://wikidata.org/entity/Q110,1,Clinicos,10,Latina,https://wikidata.org/entity/Q794954,31.6,"2024-Marzo-10-1-Clinicos"
2024,March,https://wikidata.org/entity/Q110,1,Contenedores De Ropa,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,0.54,"2024-Marzo-8-1-Contenedores De Ropa"
2024,March,https://wikidata.org/entity/Q110,1,Contenedores De Ropa,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,0.18,"2024-Marzo-9-1-Contenedores De Ropa"
2024,March,https://wikidata.org/entity/Q110,1,Envases,1,Centro,https://wikidata.org/entity/Q1763376,327.84,"2024-Marzo-1-1-Envases"
2024,March,https://wikidata.org/entity/Q110,1,Envases,6,Tetuán,https://wikidata.org/entity/Q1773540,481.18,"2024-Marzo-6-1-Envases"
2024,March,https://wikidata.org/entity/Q110,1,Envases,7,Chamberí,https://wikidata.org/entity/Q1763370,504.04,"2024-Marzo-7-1-Envases"
2024,March,https://wikidata.org/entity/Q110,1,Envases,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,709,"2024-Marzo-8-1-Envases"
2024,March,https://wikidata.org/entity/Q110,1,Envases,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,451.64,"2024-Marzo-9-1-Envases"
2024,March,https://wikidata.org/entity/Q110,1,Envases,10,Latina,https://wikidata.org/entity/Q794954,728.6,"2024-Marzo-10-1-Envases"
2024,March,https://wikidata.org/entity/Q110,1,Organica,1,Centro,https://wikidata.org/entity/Q1763376,2250.26,"2024-Marzo-1-1-Organica"
2024,March,https://wikidata.org/entity/Q110,1,Organica,6,Tetuán,https://wikidata.org/entity/Q1773540,1090.46,"2024-Marzo-6-1-Organica"
2024,March,https://wikidata.org/entity/Q110,1,Organica,7,Chamberí,https://wikidata.org/entity/Q1763370,1134.4,"2024-Marzo-7-1-Organica"
2024,March,https://wikidata.org/entity/Q110,1,Organica,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,1594.4,"2024-Marzo-8-1-Organica"
2024,March,https://wikidata.org/entity/Q110,1,Organica,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,1101.6,"2024-Marzo-9-1-Organica"
2024,March,https://wikidata.org/entity/Q110,1,Organica,10,Latina,https://wikidata.org/entity/Q794954,1404.52,"2024-Marzo-10-1-Organica"
2024,March,https://wikidata.org/entity/Q110,1,Papel-carton,1,Centro,https://wikidata.org/entity/Q1763376,498.98,"2024-Marzo-1-1-Papel-carton"
2024,March,https://wikidata.org/entity/Q110,1,Papel-carton,6,Tetuán,https://wikidata.org/entity/Q1773540,393.32,"2024-Marzo-6-1-Papel-carton"
2024,March,https://wikidata.org/entity/Q110,1,Papel-carton,7,Chamberí,https://wikidata.org/entity/Q1763370,288.98,"2024-Marzo-7-1-Papel-carton"
2024,March,https://wikidata.org/entity/Q110,1,Papel-carton,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,657.46,"2024-Marzo-8-1-Papel-carton"
2024,March,https://wikidata.org/entity/Q110,1,Papel-carton,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,284.58,"2024-Marzo-9-1-Papel-carton"
2024,March,https://wikidata.org/entity/Q110,1,Papel-carton,10,Latina,https://wikidata.org/entity/Q794954,343.88,"2024-Marzo-10-1-Papel-carton"
2024,March,https://wikidata.org/entity/Q110,1,Pilas,1,Centro,https://wikidata.org/entity/Q1763376,0.107370299,"2024-Marzo-1-1-Pilas"
2024,March,https://wikidata.org/entity/Q110,1,Pilas,6,Tetuán,https://wikidata.org/entity/Q1773540,0.126339939,"2024-Marzo-6-1-Pilas"
2024,March,https://wikidata.org/entity/Q110,1,Pilas,7,Chamberí,https://wikidata.org/entity/Q1763370,0.083538329,"2024-Marzo-7-1-Pilas"
2024,March,https://wikidata.org/entity/Q110,1,Pilas,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,0.131152253,"2024-Marzo-8-1-Pilas"
2024,March,https://wikidata.org/entity/Q110,1,Pilas,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,0.0818616,"2024-Marzo-9-1-Pilas"
2024,March,https://wikidata.org/entity/Q110,1,Pilas,10,Latina,https://wikidata.org/entity/Q794954,0.154087295,"2024-Marzo-10-1-Pilas"
2024,March,https://wikidata.org/entity/Q110,1,Puntos Limpios,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,149.7,"2024-Marzo-8-1-Puntos Limpios"
2024,March,https://wikidata.org/entity/Q110,1,Puntos Limpios,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,51.78,"2024-Marzo-9-1-Puntos Limpios"
2024,March,https://wikidata.org/entity/Q110,1,Puntos Limpios,10,Latina,https://wikidata.org/entity/Q794954,98.78,"2024-Marzo-10-1-Puntos Limpios"
2024,March,https://wikidata.org/entity/Q110,1,Rcd,1,Centro,https://wikidata.org/entity/Q1763376,140.215,"2024-Marzo-1-1-Rcd"
2024,March,https://wikidata.org/entity/Q110,1,Rcd,6,Tetuán,https://wikidata.org/entity/Q1773540,18.445,"2024-Marzo-6-1-Rcd"
2024,March,https://wikidata.org/entity/Q110,1,Rcd,7,Chamberí,https://wikidata.org/entity/Q1763370,44.86,"2024-Marzo-7-1-Rcd"
2024,March,https://wikidata.org/entity/Q110,1,Rcd,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,135.675,"2024-Marzo-8-1-Rcd"
2024,March,https://wikidata.org/entity/Q110,1,Rcd,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,84.35,"2024-Marzo-9-1-Rcd"
2024,March,https://wikidata.org/entity/Q110,1,Rcd,10,Latina,https://wikidata.org/entity/Q794954,61.935,"2024-Marzo-10-1-Rcd"
2024,March,https://wikidata.org/entity/Q110,1,Resto,1,Centro,https://wikidata.org/entity/Q1763376,3249.86,"2024-Marzo-1-1-Resto"
2024,March,https://wikidata.org/entity/Q110,1,Resto,6,Tetuán,https://wikidata.org/entity/Q1773540,2165.68,"2024-Marzo-6-1-Resto"
2024,March,https://wikidata.org/entity/Q110,1,Resto,7,Chamberí,https://wikidata.org/entity/Q1763370,1643.66,"2024-Marzo-7-1-Resto"
2024,March,https://wikidata.org/entity/Q110,1,Resto,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,2909.02,"2024-Marzo-8-1-Resto"
