Año,Mes,Lote,Residuo,Distrito,Nombre distrito,Total,ID
2024,Junio,2,Pilas,19,Vicalvaro,0.083683463,2024-Junio-19-2-Pilas
2024,Junio,2,Pilas,20,San Blas - Canillejas,0.089800353,2024-Junio-20-2-Pilas
2024,Junio,2,Pilas,21,Barajas,0.09022759,2024-Junio-21-2-Pilas
2024,Junio,2,Puntos Limpios,3,Retiro,2,2024-Junio-3-2-Puntos Limpios
2024,Junio,2,Puntos Limpios,5,Chamartin,123.86,2024-Junio-5-2-Puntos Limpios
2024,Junio,2,Puntos Limpios,14,Moratalaz,48.38,2024-Junio-14-2-Puntos Limpios
2024,Junio,2,Puntos Limpios,15,Ciudad Lineal,115.16,2024-Junio-15-2-Puntos Limpios
2024,Junio,2,Puntos Limpios,16,Hortaleza,86.46,2024-Junio-16-2-Puntos Limpios
2024,Junio,2,Puntos Limpios,19,Vicalvaro,41.88,2024-Junio-19-2-Puntos Limpios
2024,Junio,2,Puntos Limpios,20,San Blas - Canillejas,81.4,2024-Junio-20-2-Puntos Limpios
2024,Junio,2,Puntos Limpios,21,Barajas,48.82,2024-Junio-21-2-Puntos Limpios
2024,Junio,2,Rcd,3,Retiro,54.06,2024-Junio-3-2-Rcd
2024,Junio,2,Rcd,4,Salamanca,44.66,2024-Junio-4-2-Rcd
2024,Junio,2,Rcd,5,Chamartin,125.32,2024-Junio-5-2-Rcd
2024,Junio,2,Rcd,14,Moratalaz,68.52,2024-Junio-14-2-Rcd
2024,Junio,2,Rcd,15,Ciudad Lineal,114.04,2024-Junio-15-2-Rcd
2024,Junio,2,Rcd,16,Hortaleza,110.41,2024-Junio-16-2-Rcd
2024,Junio,2,Rcd,19,Vicalvaro,72.8,2024-Junio-19-2-Rcd
2024,Junio,2,Rcd,20,San Blas - Canillejas,73.78,2024-Junio-20-2-Rcd
2024,Junio,2,Rcd,21,Barajas,27.02,2024-Junio-21-2-Rcd
2024,Junio,2,Resto,3,Retiro,1248.1,2024-Junio-3-2-Resto
2024,Junio,2,Resto,4,Salamanca,1676.56,2024-Junio-4-2-Resto
2024,Junio,2,Resto,5,Chamartin,1665.54,2024-Junio-5-2-Resto
2024,Junio,2,Resto,14,Moratalaz,953.1,2024-Junio-14-2-Resto
2024,Junio,2,Resto,15,Ciudad Lineal,2509.1,2024-Junio-15-2-Resto
2024,Junio,2,Resto,16,Hortaleza,2245.32,2024-Junio-16-2-Resto
2024,Junio,2,Resto,19,Vicalvaro,1584.66,2024-Junio-19-2-Resto
2024,Junio,2,Resto,20,San Blas - Canillejas,2109.9,2024-Junio-20-2-Resto
2024,Junio,2,Resto,21,Barajas,779.64,2024-Junio-21-2-Resto
2024,Junio,2,Ropa,3,Retiro,12.75,2024-Junio-3-2-Ropa
2024,Junio,2,Ropa,4,Salamanca,12.61,2024-Junio-4-2-Ropa
2024,Junio,2,Ropa,5,Chamartin,16.6,2024-Junio-5-2-Ropa
2024,Junio,2,Ropa,14,Moratalaz,6.23,2024-Junio-14-2-Ropa
2024,Junio,2,Ropa,15,Ciudad Lineal,13.57,2024-Junio-15-2-Ropa
2024,Junio,2,Ropa,16,Hortaleza,12.16,2024-Junio-16-2-Ropa
2024,Junio,2,Ropa,19,Vicalvaro,9.62,2024-Junio-19-2-Ropa
2024,Junio,2,Ropa,20,San Blas - Canillejas,11.37,2024-Junio-20-2-Ropa
2024,Junio,2,Ropa,21,Barajas,8.39,2024-Junio-21-2-Ropa
2024,Junio,2,Vidrio,3,Retiro,142.66,2024-Junio-3-2-Vidrio
2024,Junio,2,Vidrio,4,Salamanca,407.2,2024-Junio-4-2-Vidrio
2024,Junio,2,Vidrio,5,Chamartin,180.68,2024-Junio-5-2-Vidrio
2024,Junio,2,Vidrio,14,Moratalaz,235.68,2024-Junio-14-2-Vidrio
2024,Junio,2,Vidrio,15,Ciudad Lineal,159.88,2024-Junio-15-2-Vidrio
2024,Junio,2,Vidrio,16,Hortaleza,156.64,2024-Junio-16-2-Vidrio
2024,Junio,2,Vidrio,19,Vicalvaro,151.06,2024-Junio-19-2-Vidrio
2024,Junio,2,Vidrio,20,San Blas - Canillejas,304.54,2024-Junio-20-2-Vidrio
2024,Junio,2,Vidrio,21,Barajas,118.9,2024-Junio-21-2-Vidrio
2024,Junio,2,Vidrio Comercial,4,Salamanca,154.96,2024-Junio-4-2-Vidrio Comercial
2024,Junio,3,Animales Muertos,99,Sin Distrito,10.2,2024-Junio-99-3-Animales Muertos
2024,Junio,3,Carton Comercial,2,Arganzuela,43.78,2024-Junio-2-3-Carton Comercial
2024,Junio,3,Carton Comercial,11,Carabanchel,38.98,2024-Junio-11-3-Carton Comercial
2024,Junio,3,Carton Comercial,12,Usera,37.14,2024-Junio-12-3-Carton Comercial
2024,Junio,3,Carton Comercial,13,Puente De Vallecas,46.62,2024-Junio-13-3-Carton Comercial
2024,Junio,3,Carton Comercial,17,Villaverde,28.02,2024-Junio-17-3-Carton Comercial
2024,Junio,3,Carton Comercial,18,Villa De Vallecas,24.96,2024-Junio-18-3-Carton Comercial
2024,Junio,3,Clinicos,12,Usera,161.36,2024-Junio-12-3-Clinicos
2024,Junio,3,Clinicos,13,Puente De Vallecas,32.32,2024-Junio-13-3-Clinicos
2024,Junio,3,Envases,2,Arganzuela,490.62,2024-Junio-2-3-Envases
2024,Junio,3,Envases,11,Carabanchel,988.98,2024-Junio-11-3-Envases
2024,Junio,3,Envases,12,Usera,508.78,2024-Junio-12-3-Envases
2024,Junio,3,Envases,13,Puente De Vallecas,932.8,2024-Junio-13-3-Envases
2024,Junio,3,Envases,17,Villaverde,418.48,2024-Junio-17-3-Envases
2024,Junio,3,Envases,18,Villa De Vallecas,392.34,2024-Junio-18-3-Envases
2024,Junio,3,Organica,2,Arganzuela,732.48,2024-Junio-2-3-Organica
2024,Junio,3,Organica,11,Carabanchel,1898.3,2024-Junio-11-3-Organica
2024,Junio,3,Organica,12,Usera,1000.34,2024-Junio-12-3-Organica
2024,Junio,3,Organica,13,Puente De Vallecas,1650.66,2024-Junio-13-3-Organica
2024,Junio,3,Organica,17,Villaverde,1188.34,2024-Junio-17-3-Organica
2024,Junio,3,Organica,18,Villa De Vallecas,1888.34,2024-Junio-18-3-Organica
2024,Junio,3,Papel-carton,2,Arganzuela,377.02,2024-Junio-2-3-Papel-carton
2024,Junio,3,Papel-carton,11,Carabanchel,341.18,2024-Junio-11-3-Papel-carton
2024,Junio,3,Papel-carton,12,Usera,198.42,2024-Junio-12-3-Papel-carton
2024,Junio,3,Papel-carton,13,Puente De Vallecas,277.9,2024-Junio-13-3-Papel-carton
2024,Junio,3,Papel-carton,17,Villaverde,222.64,2024-Junio-17-3-Papel-carton
2024,Junio,3,Papel-carton,18,Villa De Vallecas,193.72,2024-Junio-18-3-Papel-carton
2024,Junio,3,Pilas,2,Arganzuela,0.092564665,2024-Junio-2-3-Pilas
2024,Junio,3,Pilas,11,Carabanchel,0.161408314,2024-Junio-11-3-Pilas
2024,Junio,3,Pilas,12,Usera,0.139519627,2024-Junio-12-3-Pilas
2024,Junio,3,Pilas,13,Puente De Vallecas,0.084158117,2024-Junio-13-3-Pilas
2024,Junio,3,Pilas,17,Villaverde,0.085591704,2024-Junio-17-3-Pilas
2024,Junio,3,Pilas,18,Villa De Vallecas,0.044017846,2024-Junio-18-3-Pilas
2024,Junio,3,Puntos Limpios,2,Arganzuela,75.1,2024-Junio-2-3-Puntos Limpios
2024,Junio,3,Puntos Limpios,11,Carabanchel,60.32,2024-Junio-11-3-Puntos Limpios
2024,Junio,3,Puntos Limpios,12,Usera,41.02,2024-Junio-12-3-Puntos Limpios
2024,Junio,3,Puntos Limpios,13,Puente De Vallecas,53.02,2024-Junio-13-3-Puntos Limpios
2024,Junio,3,Puntos Limpios,17,Villaverde,45.16,2024-Junio-17-3-Puntos Limpios
2024,Junio,3,Puntos Limpios,18,Villa De Vallecas,90.7,2024-Junio-18-3-Puntos Limpios
2024,Junio,3,Rcd,2,Arganzuela,37.7,2024-Junio-2-3-Rcd
2024,Junio,3,Rcd,11,Carabanchel,79.88,2024-Junio-11-3-Rcd
2024,Junio,3,Rcd,12,Usera,37.86,2024-Junio-12-3-Rcd
2024,Junio,3,Rcd,13,Puente De Vallecas,49.93,2024-Junio-13-3-Rcd
2024,Junio,3,Rcd,17,Villaverde,93.36,2024-Junio-17-3-Rcd
2024,Junio,3,Rcd,18,Villa De Vallecas,64.44,2024-Junio-18-3-Rcd
2024,Junio,3,Resto,2,Arganzuela,1577.3,2024-Junio-2-3-Resto
2024,Junio,3,Resto,11,Carabanchel,3389,2024-Junio-11-3-Resto
2024,Junio,3,Resto,12,Usera,1442.8,2024-Junio-12-3-Resto
2024,Junio,3,Resto,13,Puente De Vallecas,3090.84,2024-Junio-13-3-Resto
2024,Junio,3,Resto,17,Villaverde,2420.72,2024-Junio-17-3-Resto
2024,Junio,3,Resto,18,Villa De Vallecas,2325.2,2024-Junio-18-3-Resto
2024,Junio,3,Resto,99,Sin Distrito,6.044,2024-Junio-99-3-Resto
2024,Junio,3,Ropa,2,Arganzuela,20.41,2024-Junio-2-3-Ropa
2024,Junio,3,Ropa,11,Carabanchel,12.025,2024-Junio-11-3-Ropa
2024,Junio,3,Ropa,12,Usera,16.39,2024-Junio-12-3-Ropa
2024,Junio,3,Ropa,13,Puente De Vallecas,9.425,2024-Junio-13-3-Ropa
2024,Junio,3,Ropa,17,Villaverde,6.805,2024-Junio-17-3-Ropa
2024,Junio,3,Ropa,18,Villa De Vallecas,15.64,2024-Junio-18-3-Ropa
2024,Junio,3,Vidrio,2,Arganzuela,294.28,2024-Junio-2-3-Vidrio
2024,Junio,3,Vidrio,11,Carabanchel,253.02,2024-Junio-11-3-Vidrio
2024,Junio,3,Vidrio,12,Usera,206.6,2024-Junio-12-3-Vidrio
2024,Junio,3,Vidrio,13,Puente De Vallecas,136.58,2024-Junio-13-3-Vidrio
2024,Junio,3,Vidrio,17,Villaverde,153.72,2024-Junio-17-3-Vidrio
2024,Junio,3,Vidrio,18,Villa De Vallecas,66.34,2024-Junio-18-3-Vidrio
