idClienteEprinsa,AñoMes,Identificador,idValue,NumLámparasTotal,NumLámparasMercurio,NumLámparasHalogenuros,NumLámparasFluorescentes,NumLámparasSodio,NumLámparasLED,NumLámparasOtros,Tipo,same_as_wikidata_type_of_electronic,Dirección,Descripción,IdSiguiente,CoordenadaX,UTM coordinates,CoordenadaY
1009,202406,NDA.ENE.007.1814425,1814425,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 44",Puntos de luz - BELMEZ,1814425,306903,"30T 306903 4238494","4238494"
1009,202406,NDA.ENE.007.1814787,1814787,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle San José, 25",Puntos de luz - BELMEZ,1814787,306585,"30T 306585 4238135","4238135"
1009,202406,NDA.ENE.007.1814355,1814355,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Trajano, 13",Puntos de luz - BELMEZ,1814355,307100,"30T 307100 4238364","4238364"
1009,202406,NDA.ENE.007.1814285,1814285,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bailén, 14",Puntos de luz - BELMEZ,1814285,306920,"30T 306920 4238002","4238002"
1009,202406,NDA.ENE.007.1814019,1814019,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Nueva, 12",Puntos de luz - BELMEZ,1814019,306804,"30T 306804 4238490","4238490"
1009,202406,NDA.ENE.007.1814639,1814639,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Umbría, 14",Puntos de luz - BELMEZ,1814639,299231,"30T 299231 4235690","4235690"
1009,202406,NDA.ENE.007.1814279,1814279,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Calatrava, 20",Puntos de luz - BELMEZ,1814279,306972,"30T 306972 4238018","4238018"
1009,202406,NDA.ENE.007.1813952,1813952,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Vinculo, 82",Puntos de luz - BELMEZ,1813952,306357,"30T 306357 4239160","4239160"
1009,202406,NDA.ENE.007.1814836,1814836,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,"Calle Peñarroya-Pueblonuevo, 61",Puntos de luz - BELMEZ,1814836,307271,"30T 307271 4238268","4238268"
1009,202406,NDA.ENE.007.1814708,1814708,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle San Antonio, 12",Puntos de luz - BELMEZ,1814708,306712,"30T 306712 4238244","4238244"
1009,202406,NDA.ENE.007.1814235,1814235,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 33",Puntos de luz - BELMEZ,1814235,306926,"30T 306926 4237637","4237637"
1009,202406,NDA.ENE.007.1814681,1814681,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Nueva {Doña Rama}, 26",Puntos de luz - BELMEZ,1814681,301187,"30T 301187 4232808","4232808"
1009,202406,NDA.ENE.007.1814514,1814514,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hoyo, 52",Puntos de luz - BELMEZ,1814514,306279,"30T 306279 4238090","4238090"
1009,202406,NDA.ENE.007.1814008,1814008,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Velázquez, 2",Puntos de luz - BELMEZ,1814008,306728,"30T 306728 4238453","4238453"
1009,202406,NDA.ENE.007.1814320,1814320,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba, 131",Puntos de luz - BELMEZ,1814320,307382,"30T 307382 4237908","4237908"
1009,202406,NDA.ENE.007.1814410,1814410,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Nava, 6",Puntos de luz - BELMEZ,1814410,306881,"30T 306881 4238379","4238379"
1009,202406,NDA.ENE.007.1813985,1813985,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Aduana, 2",Puntos de luz - BELMEZ,1813985,306751,"30T 306751 4238329","4238329"
1009,202406,NDA.ENE.007.1814403,1814403,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pozonuevo, 41",Puntos de luz - BELMEZ,1814403,306994,"30T 306994 4238410","4238410"
1009,202406,NDA.ENE.007.1814234,1814234,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 35",Puntos de luz - BELMEZ,1814234,306929,"30T 306929 4237602","4237602"
1009,202406,NDA.ENE.007.1814175,1814175,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Humilladero, 22",Puntos de luz - BELMEZ,1814175,306734,"30T 306734 4237942","4237942"
1009,202406,NDA.ENE.007.1814394,1814394,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Torres Quevedo, 2",Puntos de luz - BELMEZ,1814394,307013,"30T 307013 4238516","4238516"
1009,202406,NDA.ENE.007.1813943,1813943,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba, 2",Puntos de luz - BELMEZ,1813943,306774,"30T 306774 4238337","4238337"
1009,202406,NDA.ENE.007.1814290,1814290,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bailén, 6",Puntos de luz - BELMEZ,1814290,306973,"30T 306973 4238080","4238080"
1009,202406,NDA.ENE.007.1813960,1813960,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813960,306496,"30T 306496 4238986","4238986"
1009,202406,NDA.ENE.007.1814633,1814633,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Doña Rama, 1",Puntos de luz - BELMEZ,1814633,299385,"30T 299385 4235595","4235595"
1009,202406,NDA.ENE.007.1813932,1813932,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813932,306476,"30T 306476 4238668","4238668"
1009,202406,NDA.ENE.007.1814282,1814282,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Calatrava, 32",Puntos de luz - BELMEZ,1814282,307025,"30T 307025 4237984","4237984"
1009,202406,NDA.ENE.007.1814369,1814369,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Calvario, 31",Puntos de luz - BELMEZ,1814369,307090,"30T 307090 4238562","4238562"
1009,202406,NDA.ENE.007.1814505,1814505,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hoyo, 4",Puntos de luz - BELMEZ,1814505,306444,"30T 306444 4238186","4238186"
1009,202406,NDA.ENE.007.1814069,1814069,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814069,307332,"30T 307332 4238039","4238039"
1009,202406,NDA.ENE.007.1814280,1814280,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Calatrava, 16",Puntos de luz - BELMEZ,1814280,306955,"30T 306955 4238028","4238028"
1009,202406,NDA.ENE.007.1814778,1814778,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Santa María, 64",Puntos de luz - BELMEZ,1814778,306383,"30T 306383 4238411","4238411"
1009,202406,NDA.ENE.007.1814076,1814076,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bélmez, 9",Puntos de luz - BELMEZ,1814076,307501,"30T 307501 4237971","4237971"
1009,202406,NDA.ENE.007.1814687,1814687,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Real {Doña Rama}, 51",Puntos de luz - BELMEZ,1814687,300853,"30T 300853 4232869","4232869"
1009,202406,NDA.ENE.007.1814324,1814324,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba, 111",Puntos de luz - BELMEZ,1814324,307317,"30T 307317 4237954","4237954"
1009,202406,NDA.ENE.007.1814078,1814078,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bélmez, 11",Puntos de luz - BELMEZ,1814078,307479,"30T 307479 4237991","4237991"
1009,202406,NDA.ENE.007.1814315,1814315,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Echegaray, 6",Puntos de luz - BELMEZ,1814315,307110,"30T 307110 4238055","4238055"
1009,202406,NDA.ENE.007.1814464,1814464,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Arandita, 12",Puntos de luz - BELMEZ,1814464,306736,"30T 306736 4238564","4238564"
1009,202406,NDA.ENE.007.1814120,1814120,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bélmez, 70",Puntos de luz - BELMEZ,1814120,307229,"30T 307229 4238148","4238148"
1009,202406,NDA.ENE.007.1813946,1813946,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813946,306252,"30T 306252 4239290","4239290"
1009,202406,NDA.ENE.007.1814553,1814553,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Real {Doña Rama}, 25",Puntos de luz - BELMEZ,1814553,300976,"30T 300976 4232855","4232855"
1009,202406,NDA.ENE.007.1814398,1814398,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pozonuevo, 9",Puntos de luz - BELMEZ,1814398,306976,"30T 306976 4238520","4238520"
1009,202406,NDA.ENE.007.1814454,1814454,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hoyancones, 30",Puntos de luz - BELMEZ,1814454,306823,"30T 306823 4238596","4238596"
1009,202406,NDA.ENE.007.1814189,1814189,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Humilladero, 12",Puntos de luz - BELMEZ,1814189,306767,"30T 306767 4237990","4237990"
1009,202406,NDA.ENE.007.1814522,1814522,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Umbría, 2",Puntos de luz - BELMEZ,1814522,299275,"30T 299275 4235664","4235664"
1009,202406,NDA.ENE.007.1813907,1813907,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Fuente Obejuna, 36",Puntos de luz - BELMEZ,1813907,307517,"30T 307517 4238113","4238113"
1009,202406,NDA.ENE.007.1814756,1814756,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Castillo, 58",Puntos de luz - BELMEZ,1814756,306434,"30T 306434 4238423","4238423"
1009,202406,NDA.ENE.007.1814688,1814688,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Real {Doña Rama}, 41",Puntos de luz - BELMEZ,1814688,300897,"30T 300897 4232862","4232862"
1009,202406,NDA.ENE.007.1814143,1814143,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba, 6",Puntos de luz - BELMEZ,1814143,306805,"30T 306805 4238314","4238314"
1009,202406,NDA.ENE.007.1814152,1814152,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba, 35",Puntos de luz - BELMEZ,1814152,306926,"30T 306926 4238230","4238230"
1009,202406,NDA.ENE.007.1814232,1814232,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 33",Puntos de luz - BELMEZ,1814232,306968,"30T 306968 4237578","4237578"
1009,202406,NDA.ENE.007.1813929,1813929,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813929,306291,"30T 306291 4238514","4238514"
1009,202406,NDA.ENE.007.1814136,1814136,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,"Calle Peñarroya-Pueblonuevo, 65",Puntos de luz - BELMEZ,1814136,307207,"30T 307207 4238303","4238303"
1009,202406,NDA.ENE.007.1814230,1814230,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 33",Puntos de luz - BELMEZ,1814230,306999,"30T 306999 4237595","4237595"
1009,202406,NDA.ENE.007.1814035,1814035,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Santo, 4",Puntos de luz - BELMEZ,1814035,306786,"30T 306786 4238205","4238205"
1009,202406,NDA.ENE.007.1814758,1814758,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Santa María, 54",Puntos de luz - BELMEZ,1814758,306419,"30T 306419 4238393","4238393"
1009,202406,NDA.ENE.007.1814481,1814481,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Santiago, 23",Puntos de luz - BELMEZ,1814481,306495,"30T 306495 4238204","4238204"
1009,202406,NDA.ENE.007.1814615,1814615,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814615,306988,"30T 306988 4237671","4237671"
1009,202406,NDA.ENE.007.1814789,1814789,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Velázquez, 10",Puntos de luz - BELMEZ,1814789,306715,"30T 306715 4238487","4238487"
1009,202406,NDA.ENE.007.1813955,1813955,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Vinculo, 80",Puntos de luz - BELMEZ,1813955,306410,"30T 306410 4239095","4239095"
1009,202406,NDA.ENE.007.1814574,1814574,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Francisco Pérez, 12",Puntos de luz - BELMEZ,1814574,307277,"30T 307277 4231733","4231733"
1009,202406,NDA.ENE.007.1814110,1814110,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bélmez, 0",Puntos de luz - BELMEZ,1814110,307052,"30T 307052 4238261","4238261"
1009,202406,NDA.ENE.007.1814208,1814208,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Constitución, 1",Puntos de luz - BELMEZ,1814208,306833,"30T 306833 4238024","4238024"
1009,202406,NDA.ENE.007.1814817,1814817,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814817,306905,"30T 306905 4237813","4237813"
1009,202406,NDA.ENE.007.1814081,1814081,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bélmez, 23",Puntos de luz - BELMEZ,1814081,307448,"30T 307448 4238016","4238016"
1009,202406,NDA.ENE.007.1814105,1814105,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,"Calle Trajano, 21",Puntos de luz - BELMEZ,1814105,307127,"30T 307127 4238329","4238329"
1009,202406,NDA.ENE.007.1814565,1814565,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Lagares, 11",Puntos de luz - BELMEZ,1814565,307318,"30T 307318 4231659","4231659"
1009,202406,NDA.ENE.007.1814183,1814183,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Cruz de la Carrera, 20",Puntos de luz - BELMEZ,1814183,306655,"30T 306655 4237838","4237838"
1009,202406,NDA.ENE.007.1814138,1814138,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,"Calle Peñarroya-Pueblonuevo, 65",Puntos de luz - BELMEZ,1814138,307214,"30T 307214 4238285","4238285"
1009,202406,NDA.ENE.007.1814056,1814056,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Vinculo, 40",Puntos de luz - BELMEZ,1814056,306654,"30T 306654 4238750","4238750"
1009,202406,NDA.ENE.007.1814750,1814750,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 124",Puntos de luz - BELMEZ,1814750,307155,"30T 307155 4238782","4238782"
1009,202406,NDA.ENE.007.1814670,1814670,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Real {Doña Rama}, 57",Puntos de luz - BELMEZ,1814670,300831,"30T 300831 4232872","4232872"
1009,202406,NDA.ENE.007.1814141,1814141,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Negrillos, 2",Puntos de luz - BELMEZ,1814141,306749,"30T 306749 4238366","4238366"
1009,202406,NDA.ENE.007.1814452,1814452,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hoyancones, 18",Puntos de luz - BELMEZ,1814452,306867,"30T 306867 4238590","4238590"
1009,202406,NDA.ENE.007.1814036,1814036,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Río, 46",Puntos de luz - BELMEZ,1814036,306690,"30T 306690 4238055","4238055"
1009,202406,NDA.ENE.007.1814104,1814104,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,"Calle Trajano, 27",Puntos de luz - BELMEZ,1814104,307186,"30T 307186 4238326","4238326"
1009,202406,NDA.ENE.007.1814264,1814264,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Plaza del Santo, 3",Puntos de luz - BELMEZ,1814264,306848,"30T 306848 4238037","4238037"
1009,202406,NDA.ENE.007.1814572,1814572,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Francisco Pérez, 16",Puntos de luz - BELMEZ,1814572,307319,"30T 307319 4231714","4231714"
1009,202406,NDA.ENE.007.1814039,1814039,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814039,307874,"30T 307874 4238262","4238262"
1009,202406,NDA.ENE.007.1814182,1814182,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Paseo, 12",Puntos de luz - BELMEZ,1814182,306727,"30T 306727 4237876","4237876"
1009,202406,NDA.ENE.007.1814612,1814612,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814612,306952,"30T 306952 4237626","4237626"
1009,202406,NDA.ENE.007.1814386,1814386,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Torres Quevedo, 30",Puntos de luz - BELMEZ,1814386,307114,"30T 307114 4238698","4238698"
1009,202406,NDA.ENE.007.1814243,1814243,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 22",Puntos de luz - BELMEZ,1814243,306892,"30T 306892 4237913","4237913"
1009,202406,NDA.ENE.007.1814434,1814434,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 88",Puntos de luz - BELMEZ,1814434,307033,"30T 307033 4238665","4238665"
1009,202406,NDA.ENE.007.1814719,1814719,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle José Alcantara, 41",Puntos de luz - BELMEZ,1814719,307007,"30T 307007 4238794","4238794"
1009,202406,NDA.ENE.007.1814253,1814253,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 24",Puntos de luz - BELMEZ,1814253,306900,"30T 306900 4237863","4237863"
1009,202406,NDA.ENE.007.1814438,1814438,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 125",Puntos de luz - BELMEZ,1814438,307116,"30T 307116 4238769","4238769"
1009,202406,NDA.ENE.007.1814167,1814167,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Río, 14",Puntos de luz - BELMEZ,1814167,306770,"30T 306770 4238208","4238208"
1009,202406,NDA.ENE.007.1814527,1814527,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814527,299545,"30T 299545 4235705","4235705"
1009,202406,NDA.ENE.007.1814211,1814211,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Constitución, 10",Puntos de luz - BELMEZ,1814211,306802,"30T 306802 4237940","4237940"
1009,202406,NDA.ENE.007.1813902,1813902,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 30",Puntos de luz - BELMEZ,1813902,306873,"30T 306873 4238452","4238452"
1009,202406,NDA.ENE.007.1814200,1814200,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Plaza del Santo, 2",Puntos de luz - BELMEZ,1814200,306846,"30T 306846 4238075","4238075"
1009,202406,NDA.ENE.007.1814446,1814446,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814446,307084,"30T 307084 4238781","4238781"
1009,202406,NDA.ENE.007.1813917,1813917,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Fuente Obejuna, 37",Puntos de luz - BELMEZ,1813917,307437,"30T 307437 4238124","4238124"
1009,202406,NDA.ENE.007.1814103,1814103,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,"Calle Trajano, 29",Puntos de luz - BELMEZ,1814103,307215,"30T 307215 4238317","4238317"
1009,202406,NDA.ENE.007.1814060,1814060,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Vinculo, 22",Puntos de luz - BELMEZ,1814060,306688,"30T 306688 4238679","4238679"
1009,202406,NDA.ENE.007.1814813,1814813,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 17",Puntos de luz - BELMEZ,1814813,306910,"30T 306910 4237875","4237875"
1009,202406,NDA.ENE.007.1814515,1814515,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hoyo, 58",Puntos de luz - BELMEZ,1814515,306254,"30T 306254 4238076","4238076"
1009,202406,NDA.ENE.007.1814704,1814704,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Sevilla, 3",Puntos de luz - BELMEZ,1814704,300911,"30T 300911 4232914","4232914"
1009,202406,NDA.ENE.007.1813875,1813875,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813875,306356,"30T 306356 4238633","4238633"
1009,202406,NDA.ENE.007.1813997,1813997,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Santa María, 18",Puntos de luz - BELMEZ,1813997,306634,"30T 306634 4238376","4238376"
1009,202406,NDA.ENE.007.1813909,1813909,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Fuente Obejuna, 40",Puntos de luz - BELMEZ,1813909,307514,"30T 307514 4238151","4238151"
1009,202406,NDA.ENE.007.1814124,1814124,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Bélmez, 67",Puntos de luz - BELMEZ,1814124,307282,"30T 307282 4238111","4238111"
1009,202406,NDA.ENE.007.1814826,1814826,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814826,306738,"30T 306738 4237792","4237792"
1009,202406,NDA.ENE.007.1814149,1814149,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,"Calle Córdoba, 25",Puntos de luz - BELMEZ,1814149,306892,"30T 306892 4238256","4238256"
1009,202406,NDA.ENE.007.1814263,1814263,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 2",Puntos de luz - BELMEZ,1814263,306863,"30T 306863 4238053","4238053"
1009,202406,NDA.ENE.007.1814199,1814199,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Plaza del Santo, 7",Puntos de luz - BELMEZ,1814199,306800,"30T 306800 4238069","4238069"
1009,202406,NDA.ENE.007.1814432,1814432,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 74",Puntos de luz - BELMEZ,1814432,307002,"30T 307002 4238624","4238624"
1009,202406,NDA.ENE.007.1814834,1814834,955,0,917,0,0,38,0,LED lamp,https://wikidata.org/entity/Q1553201,"Calle Peñarroya-Pueblonuevo, 65",Puntos de luz - BELMEZ,1814834,307205,"30T 307205 4238300","4238300"
1009,202406,NDA.ENE.007.1876830,1876830,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1876830,307213,"30T 307213 4238817","4238817"
1009,202406,NDA.ENE.007.1814168,1814168,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Río, 16",Puntos de luz - BELMEZ,1814168,306758,"30T 306758 4238187","4238187"
1009,202406,NDA.ENE.007.1814731,1814731,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Matadero, 1",Puntos de luz - BELMEZ,1814731,306686,"30T 306686 4238034","4238034"
1009,202406,NDA.ENE.007.1814288,1814288,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Calatrava, 12",Puntos de luz - BELMEZ,1814288,306940,"30T 306940 4238032","4238032"
1009,202406,NDA.ENE.007.1814798,1814798,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Avenida de la Universidad, 2",Puntos de luz - BELMEZ,1814798,306878,"30T 306878 4237996","4237996"
1009,202406,NDA.ENE.007.1813956,1813956,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Vinculo, 78",Puntos de luz - BELMEZ,1813956,306427,"30T 306427 4239073","4239073"
1009,202406,NDA.ENE.007.1814155,1814155,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba, 7",Puntos de luz - BELMEZ,1814155,306813,"30T 306813 4238308","4238308"
1009,202406,NDA.ENE.007.1814378,1814378,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Calvario, 57",Puntos de luz - BELMEZ,1814378,307154,"30T 307154 4238675","4238675"
1009,202406,NDA.ENE.007.1814783,1814783,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle San Antonio, 30",Puntos de luz - BELMEZ,1814783,306621,"30T 306621 4238283","4238283"
1009,202406,NDA.ENE.007.1814555,1814555,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Sevilla, 9",Puntos de luz - BELMEZ,1814555,300913,"30T 300913 4232886","4232886"
1009,202406,NDA.ENE.007.1814153,1814153,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Córdoba, 17",Puntos de luz - BELMEZ,1814153,306865,"30T 306865 4238276","4238276"
1009,202406,NDA.ENE.007.1813872,1813872,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1813872,306254,"30T 306254 4238580","4238580"
1009,202406,NDA.ENE.007.1814067,1814067,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,,Puntos de luz - BELMEZ,1814067,307262,"30T 307262 4238028","4238028"
1009,202406,NDA.ENE.007.1814510,1814510,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hoyo, 32",Puntos de luz - BELMEZ,1814510,306364,"30T 306364 4238135","4238135"
1009,202406,NDA.ENE.007.1813968,1813968,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Pedroche, 16",Puntos de luz - BELMEZ,1813968,306839,"30T 306839 4238412","4238412"
1009,202406,NDA.ENE.007.1814769,1814769,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Hospital, 16",Puntos de luz - BELMEZ,1814769,306532,"30T 306532 4238396","4238396"
1009,202406,NDA.ENE.007.1814701,1814701,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Nueva {Doña Rama}, 46",Puntos de luz - BELMEZ,1814701,301282,"30T 301282 4232784","4232784"
1009,202406,NDA.ENE.007.1814473,1814473,955,0,917,0,0,38,0,halide,https://wikidata.org/entity/Q193086,"Calle Aduana, 8",Puntos de luz - BELMEZ,1814473,306716,"30T 306716 4238299","4238299"
